# 3D point list with one line of data per point:
# POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 8332
6306 5.69605015647 -1.12082345798 8.0337267074 6 10 0 1.3219153515 40 3914
6307 1.86682879725 -1.09365928919 8.64072375046 71 79 55 0.99358936358 40 3865 1 9323
6312 2.04393773868 -0.950352485075 8.41261549267 9 12 1 1.05845539109 40 6399
6314 5.12266241474 -0.92113964991 7.77163092487 41 47 35 1.09643311094 40 3969
6317 2.9991537158 -0.884849423271 8.15809125088 12 16 2 0.936282734493 40 3967
6323 5.50214812411 -0.838076616335 7.72330197435 43 51 38 1.14047121457 40 4033
6326 2.19814687027 -0.799975707519 8.44129525602 14 15 9 1.25753717996 1 2741
6335 2.96249760765 -0.681486182876 8.26809590829 6 6 4 1.74014720023 40 4077
6352 -4.59979308277 -3.9217195766 5.17257135801 134 135 93 2.09422654911 40 1487
6353 0.496702393653 -9.59309379309 17.6364097755 100 105 85 1.8160372377 40 5382
6355 -7.25243131555 -8.65585879842 21.1062386411 234 226 154 1.19573796897 40 5619
6360 -7.081243095 -7.95888062482 20.2531570531 148 148 114 1.53330621578 40 2663
6368 -5.5717861639 -5.70259757577 20.1536993421 66 66 58 0.451188353446 40 6025
6373 -12.25308113 -8.50890780096 33.5622472169 21 26 19 0.403317760973 40 6154
6400 5.11832406502 -1.16249748872 7.81304683227 49 55 43 1.40027840166 40 6330
6402 3.16274411823 -1.10784704248 8.10525369275 73 76 58 1.56596685384 40 7840
6405 3.74592240806 -1.06080762263 8.3876544382 3 4 0 0.870592776658 40 6393
6407 5.42840762739 -0.995879620134 7.90909578454 7 12 3 0.980486307517 40 6416
6408 3.51868149994 -0.840397937905 8.26129665947 5 8 1 1.19786904097 40 6459 1 2687
6411 3.32542089711 -0.803663845194 8.21041397637 13 16 4 1.23063797173 40 6463
6412 5.56293928739 -0.800331954207 7.68266361522 42 48 38 1.1989574853 40 7926
6428 -0.0407377409136 0.665005951051 0.66580415145 24 26 29 1.4263022291 40 3441
6431 -2.72297634445 -10.7111062618 21.8429434754 254 254 252 1.58185938034 40 2284
6432 -5.2156146299 -9.18965904724 20.5584631737 100 99 69 1.46775794525 40 7405
6433 -5.2156146299 -9.18965904724 20.5584631737 100 99 69 1.46775794525 40 7404
6445 -4.73740861175 -4.81895877038 20.3803964527 18 21 14 1.09672192278 40 7757
6456 3.66533500127 -1.6816378343 7.93797047359 32 32 24 1.67952764464 40 7749
6466 5.36548344915 -1.4637935848 8.02654543304 38 46 33 1.00935270505 40 6264
6470 5.22937125959 -1.17673813331 7.88118553065 37 43 33 1.21522526436 40 7842
6473 5.58362902149 -1.12796485925 7.92166930415 50 60 35 1.45812324147 40 7854
6474 4.85619970144 -0.994167737913 8.25969084092 42 45 38 0.925880594689 40 7894 1 6261
6476 5.60303577755 -0.895148198488 7.72553992317 36 42 31 1.28689189364 40 7907
6477 5.17621410119 -0.871135839088 7.68117040672 52 60 49 1.00776913281 40 7900
6479 4.78330914833 -0.888886296531 8.56065112777 12 15 4 1.43506348032 40 6491
6486 2.57093695813 -0.522579381752 8.37870952569 6 7 2 2.30941807718 1 9404
6497 -15.279210291 -11.483839064 38.7932316839 85 94 62 1.05311138052 40 7658
6499 -12.4761003746 -8.86177529887 33.3498782168 45 50 30 0.620105826122 40 8686
6501 -12.2277834294 -8.24469556761 33.5327091652 64 71 53 1.15253403008 40 8713
6507 -9.07830972238 -5.17649635103 28.5963348621 68 74 38 1.2077214814 40 8786
6524 2.4268707093 -0.604275459818 8.36956653805 12 13 7 1.33043954115 1 9391
6536 -5.00860252934 -9.23376093167 18.9314711285 246 247 244 1.36876416289 40 9150
6541 -7.71766393047 -6.18125454387 23.2763823001 34 38 20 1.46992416439 40 9285
6550 5.41283568663 -1.21211963226 8.01108194047 37 43 29 0.957718590939 40 8775
6551 1.81808995657 -1.09516934769 8.72523749883 23 25 11 1.57674578471 1 10586
6573 -12.2074350617 -7.81742077878 33.3566471666 16 18 13 0.79126511448 40 9674
6580 5.55228376168 -1.14786750909 7.94111184676 27 35 12 1.57867257206 40 9948
6581 5.29131677207 -1.08539143429 7.92104686246 13 16 9 1.7159713946 40 9949
6590 -3.40420666796 -11.7800623169 22.2571185879 70 70 58 1.85479491676 40 9558
6601 5.21006946204 -0.916531305107 7.73869221056 36 42 32 1.74688777069 40 9711
6604 5.05119394455 -0.643704312602 7.63162615708 52 56 41 1.95858090901 40 9959
6643 -3.32028101264 -9.49547669228 19.7190847559 255 255 255 0.549595259816 40 10333
6647 -3.51211324061 -11.8568164529 22.0845930828 251 250 248 1.08148350034 40 2115
6648 0.581624966149 -9.51857786824 17.5267862259 39 45 27 1.56334146002 40 2124
6649 0.551519410359 -9.3116762616 17.5276294145 132 136 113 1.53470842505 40 2158
6650 -0.993773539777 -9.23551312901 18.1221128738 101 106 89 1.15926155484 40 2234
6660 -30.546497337 -23.8243422813 65.7759178023 148 131 123 1.94358475658 40 2840
6677 -15.2434402563 -8.01406608895 29.6705916236 140 144 96 0.652496230204 40 3299
6682 -13.7966239639 -8.49815100744 31.8788339657 130 135 84 0.91718705555 40 3359
6697 5.54742145189 -2.21838008985 7.73888440743 17 21 6 1.92928812416 40 7650
6706 -7.72041560013 -5.27475545273 24.0034188825 211 179 63 0.526757399482 40 3611
6712 2.77251143235 -1.81010164299 8.09866369696 15 15 7 1.46101925464 40 3421
6718 3.56099010418 -1.68579529378 7.93443988629 36 36 26 1.10919189469 40 3485 1 5996
6719 3.55575426393 -1.68160286893 7.91144625378 36 36 26 0.763501771991 40 3484
6725 3.52317525358 -1.57608884238 7.97612814607 40 40 30 0.443744211377 40 3544
6739 3.30241171627 -1.31448560493 8.31005553624 29 30 25 0.608916277013 40 3741
6744 3.28728366688 -1.20537458504 8.26430854291 33 37 23 1.30213595313 40 3799
6750 5.073140902 -1.16880542043 8.26853457932 33 39 29 1.10181219577 40 3891
6752 5.69327722488 -1.11882850274 8.02723004969 1 7 0 1.37345107277 40 3913
6754 2.18745396074 -1.09926297243 8.29545441983 13 17 3 1.9262027958 1 9313
6758 5.70060432996 -1.07315629703 7.96625598306 36 39 28 1.76773976735 40 3933
6761 2.52924341789 -0.916082809292 8.11127065545 5 8 1 1.32536959791 1 2632
6764 5.2224043509 -0.855161860015 7.68508881163 10 13 4 1.59126528387 40 6443
6773 3.45167563759 -0.806672381458 8.3176374006 4 7 0 1.71944504944 40 6473
6779 5.0074591508 -0.563614283176 7.33357948476 51 53 40 0.973795034385 40 6517
6784 3.55883796256 -0.621271811326 8.48743072861 29 32 25 1.06142971833 1 2855
6785 3.56081602849 -0.620948261742 8.49132920347 29 32 25 0.825965699594 1 2856
6835 -0.0781890085234 0.586755588629 0.768972986163 179 180 172 1.15647150846 194 10407 1 2414
6855 2.5330265373 0.855066761179 3.08288715064 148 138 129 1.13957229208 194 11407
6860 3.16768114986 0.896994462974 2.8384392963 108 99 92 1.01128777349 194 9814
6867 -4.52336593186 -11.8032585695 21.3675655767 115 117 98 0.671506869534 40 2046
6869 -2.81498051842 -10.582610423 22.20705399 116 120 95 1.47204200458 40 2333
6875 -4.14386054749 -6.46523909947 19.044324385 67 61 46 2.05046654186 40 5833
6894 -5.35147880245 -4.89884392389 20.9466812492 15 18 9 0.949669661917 40 6185
6898 -7.34071228269 -5.02316347457 23.4480123237 107 93 38 0.801502800674 40 3644
6899 -13.8346852993 -6.28879799836 30.0224894979 17 20 11 1.55551398673 40 6252
6908 -13.6270346944 -5.72941249397 29.7970529325 42 44 30 1.11397628838 40 3765
6928 5.15586831971 -1.2811382063 7.97107266224 57 60 49 1.07389633781 40 6312
6936 2.34764152762 -1.08049737761 8.04986420616 118 125 95 1.82662382735 1 2515
6939 2.54517596093 -1.06938816185 8.14333445357 30 34 19 1.7082709384 40 3829 1 2536
6941 1.92069832827 -1.03812106722 8.53743408992 29 33 12 1.26045818123 1 8132
6948 4.85074844316 -0.990281398586 8.24476799712 42 48 38 0.430287322114 40 7895
6950 2.931766119 -0.905370918329 8.20571971615 5 13 2 1.49163812155 1 6275
6953 5.55412848792 -0.848013765179 7.72572580687 12 18 4 1.864032281 40 6466
6956 3.0593291627 -0.839035554317 8.12039043269 15 19 5 1.77021968879 40 6437 1 6289
6963 2.33289598633 -0.644168002095 8.42783078253 14 17 8 2.13772123409 1 9384
6990 3.44071982693 0.524989408762 4.2817912813 96 87 80 1.20977497714 194 12176
6996 2.21816937482 0.758417764464 3.53693028514 160 146 137 1.62960915769 194 12224
7004 3.00681328053 1.03421615499 2.29691922963 45 46 23 0.884843034461 194 12220
7017 -14.5434567751 -6.60164033078 32.8120045133 17 20 13 1.88834015137 40 3736
7025 2.04367617169 -1.65334403905 8.44341566208 34 39 12 1.04162881076 1 8022
7030 5.17818464124 -1.40929177762 8.16181012215 47 50 39 1.10925780988 40 7811
7039 5.22606336559 -1.17487440716 7.87305205547 39 45 33 1.32821687354 40 7841
7041 2.1077277529 -1.14088497917 8.24726087956 17 21 6 1.84478058469 1 8100
7045 5.52149526525 -0.963404407243 7.96445252039 11 14 5 1.69800629704 40 7901
7052 2.31967914613 -0.799630891977 8.38433218617 5 9 2 1.67088347765 1 9368
7053 4.76286154693 -0.830514528459 8.35691041941 38 41 20 0.964685108326 40 7937
7082 3.91501586885 0.538751592629 4.19570473531 102 93 84 0.840226352401 194 13025
7083 3.91326005208 0.538725308236 4.1928586532 102 93 84 0.885019072786 194 13024
7092 -4.06901770509 -9.18764231039 20.8068304593 242 241 239 2.08015258877 40 8521
7100 -5.67125021086 -5.75438955335 20.7808623289 26 26 18 1.28486364282 40 8666
7138 -1.65051554934 -9.98689922464 18.7564773583 79 85 47 1.81465865613 40 9134
7149 5.52603539578 -1.65867142486 8.08036262502 31 33 20 2.03327659514 40 9308
7157 4.61291778028 -0.915856189168 8.67985823536 43 48 26 1.55816881046 1 10608
7158 5.03006099516 -0.849361173488 8.19590701844 41 49 28 1.59373222074 40 9365
7160 4.73103159495 -0.794304048306 8.34812625527 33 36 19 1.62201743762 1 10074
7172 -2.61949089626 -10.5324591175 21.8530795179 68 74 62 1.63127896442 40 9573
7184 5.01429068845 -1.55249320116 8.75036703573 37 40 29 1.67743435202 1 10558
7185 5.57055706006 -1.32021598159 8.14311746764 15 18 9 1.98451730142 40 9694
7199 5.0788363337 -1.10838484421 7.78184258644 21 27 13 1.80759654418 40 9701
7226 3.40390562186 -0.940344053865 8.19033338413 12 18 5 1.18359123871 40 3951 1 2633
7229 -6.79067292258 -8.52088357274 20.8657487965 101 101 100 2.03990636948 40 2601
7231 2.05123568945 -1.4539700876 8.40619411562 22 28 11 1.04372208977 1 8061
7335 2.55101846681 0.864396060031 3.06012185966 62 57 51 1.2355095359 194 6952
7401 2.37314388997 1.52562982789 0.525479625356 108 103 97 0.698932872709 194 2737
7406 2.01497398829 1.62412284953 0.249756177461 82 73 67 1.45411107413 194 3203
7418 2.39608173991 1.65131818017 0.0110761065877 104 101 96 1.37844004962 194 2981
7426 2.11419667851 -1.12765023526 8.21023206014 9 13 0 1.42311073487 40 3796
7433 3.34802537946 -0.993640252046 8.23257063992 30 37 19 1.14345840697 1 2599
7503 1.68607486645 1.23835103652 1.81102453146 93 86 79 1.0435983912 194 7563
7530 2.63961047182 1.38399971295 1.00224112378 91 83 80 1.39845558032 194 7375
7531 1.79477501066 1.4964983985 0.784959572375 96 91 85 2.27235792423 117 7140
7537 2.29726812838 1.48749063442 0.701129543051 97 91 85 1.33790875812 194 2712
7557 2.59433753475 1.61714235038 0.0878087975995 65 62 56 1.18343369264 194 2770
7560 2.49017482381 1.6549979389 -0.0193625918695 64 61 56 0.771983132187 194 7707
7643 2.54279932647 1.5071134385 0.543867062823 86 79 75 1.1644970193 194 7536
7646 1.95267155385 1.59923735213 0.352352739239 108 103 95 0.95758577739 194 7829
7723 1.89483048015 1.37333928651 1.23983369193 118 109 102 1.89464626704 117 8260
7810 1.78946285341 1.41422623972 1.10714011553 116 111 105 1.87022726575 117 8362
7993 1.01958831791 1.12848570397 0.179707438742 23 24 24 1.61701769921 117 1658
8184 1.82334504876 1.58370788083 0.454399597684 100 91 85 1.4664760577 194 7869
8308 2.37301665271 1.60724455401 0.190551914063 179 178 158 1.0626048159 194 10247
8356 1.29112320891 1.39159972677 1.35175393365 218 215 198 1.16511573707 155 7680
8370 1.38553885897 1.69146702074 0.248895280189 171 167 155 1.21869645973 155 6726 117 7058
8522 1.54660618261 1.20334801461 1.95370559399 93 86 78 1.22156870836 194 7587
8528 0.977761396775 1.55677176958 0.865368254186 225 221 209 1.11318947084 155 2858
8568 0.877759628613 1.03234596844 0.592626807223 24 24 22 1.26579042803 155 2161
8573 0.932080659448 1.06845477526 0.443772577118 28 29 27 1.45014278117 117 4429
8581 0.967508064331 1.09261404154 0.331588614858 22 21 19 1.05223267314 117 1731
8586 1.28910093248 1.4424395917 1.17620519262 64 55 51 0.919433179888 155 6878
8627 1.98404118474 1.56200221256 0.499535655581 77 67 60 1.03561401224 194 3082
8659 1.74054214875 1.37902337071 1.25853160673 135 128 118 0.802935458848 155 5577 117 7223
8718 2.36304021479 1.45764639427 0.802570560072 88 83 77 1.6045017043 194 11529
8753 1.64701175598 0.776982445545 3.5586526712 136 129 121 1.40258693713 194 7162
8755 1.68701864323 1.02190311655 2.61418943195 105 96 87 0.557177674515 194 2212
8771 1.73158443997 1.47776709976 0.874805451931 102 92 82 1.17714871409 117 2845
8774 1.69940379067 1.57974414729 0.513406105435 83 73 61 0.941777339014 194 7905
8787 0.496509759942 0.802777051131 3.79500642891 113 104 97 1.2519208777 194 10161
8789 1.14359050376 0.962249669472 2.98429682126 129 119 110 0.898120818767 194 10129
8815 2.29890391898 1.34234896 1.26987999679 110 100 91 0.740179962871 194 2379
8824 2.03387050065 1.46729237015 0.841911920753 97 88 78 1.18786961504 194 2856
8864 1.82360161126 0.899740624013 3.06683971174 112 103 96 0.708817201523 194 9982
8870 1.25276331943 1.25563950396 1.860659185 105 95 86 1.1049560116 194 10267
8997 4.18002227992 -0.370727900762 8.14684131003 24 27 10 1.51114203514 1 2944
9021 4.28369508704 0.465605668144 4.49243558576 90 85 81 0.700050544762 194 6199
9055 2.45441905046 0.82076001646 3.23696256769 127 120 114 0.632372822676 194 6949
9060 3.46304666862 0.848974225245 3.01119440154 95 88 82 0.676592469051 194 9753
9077 2.64464925656 1.05388251412 2.32041271513 106 99 93 1.14333750686 194 11427
9081 1.54856591915 1.12067304258 2.2807432674 114 105 98 0.534235331148 194 11517
9092 2.0815211305 1.26909360765 1.61380902936 141 132 125 1.24077509133 194 10108
9097 2.53887855634 1.28944844305 1.42761249518 97 90 84 0.902470052213 194 10027
9098 -0.46183470421 1.30201573255 1.35457311903 74 81 37 1.02506855557 194 12566
9120 2.46333916405 1.58871287092 0.244893347554 101 92 85 1.15319797354 194 2798
9123 2.27944797127 1.63997455341 0.105260813162 130 121 113 1.85984361736 194 7762
9236 2.82239556732 1.0870039158 2.13596066823 201 199 176 2.08585520662 194 9924
9241 1.86100358231 1.18492963963 1.97503604632 111 104 98 1.55908485543 194 12266
9256 2.06979938004 1.67539705291 0.0246746122844 96 89 81 1.37312647023 194 7880
9267 2.21450957274 1.74237687638 -0.280149997632 84 77 71 0.707529397429 194 7896
9306 2.84616101519 1.07303541651 2.22612774507 97 90 82 2.0165366857 194 11419
9323 2.03022316887 1.65042380853 0.135847160628 95 88 82 1.152701712 194 11624
9324 2.03022316887 1.65042380853 0.135847160628 95 88 82 1.152701712 194 11623
9352 1.2769477244 0.873620655308 3.32020863118 116 109 103 1.4234530925 194 12722
9358 1.49487949029 1.20948416826 1.96550098281 117 110 104 1.61926254405 194 13057
9359 1.91264398487 1.20161331469 1.92506264898 112 107 103 1.60610912593 194 12263
9427 3.84533219215 -0.399808025586 8.10283063931 59 61 38 1.08291087284 1 2926
9444 2.97459903926 1.01267899358 2.36745272743 194 191 172 0.890878089881 194 9876
9456 5.04953674519 -1.23462747494 8.28645070313 35 41 31 0.807671269303 40 3842
9461 3.18101144051 -0.769147460205 8.16824402685 29 36 17 0.467110946228 40 4040
9462 2.57030334912 -0.770292284647 8.24237368864 31 37 25 1.11946020033 1 2738
9489 1.56548407503 0.247529374192 5.74345232083 107 98 89 1.39032279804 194 9820
9510 3.75422194029 0.721719473498 3.46276923085 100 91 82 1.33737985855 194 6487 194 9667
9515 -0.0680961573594 0.617534353983 0.727438174978 174 170 174 1.19817468862 194 10446
9516 3.51322485855 0.886980575676 2.74754922495 213 210 198 0.79907184513 194 6654
9531 3.32065246767 1.07084008533 2.12143696572 140 132 121 0.485590149002 194 1232
9549 2.15507336599 1.19198534419 1.89020870696 120 109 99 0.361158381957 194 7353
9552 2.67680115288 1.22837563085 1.65555509292 115 106 97 1.16099197232 194 7212
9556 1.43227784678 1.21921749992 1.94170423522 113 104 92 0.84219907002 194 7645
9582 2.06054785207 1.56525525243 0.461593528209 118 108 99 0.68383995684 194 7767
9592 1.99973825187 1.63223237634 0.224150935049 119 111 100 0.548071205718 194 7850
9599 1.90485804617 1.70456394067 -0.0174555370844 112 102 93 0.760498761065 194 7966
9649 4.91187673986 -0.992006961742 8.20339403462 30 33 24 1.23562618035 40 3982
9651 2.58607384886 -0.988362146046 8.07350474818 21 29 8 1.34923747992 1 2564
9652 2.22360590919 -0.937699711935 8.13620929554 12 16 2 1.61187571864 1 6256
9657 3.14054490021 -0.758455397197 8.17432351456 6 9 0 0.97478767724 40 4046
9661 2.08351170132 -0.783765500212 8.46192775647 5 8 1 1.74475654071 1 2748
9701 1.77887822023 0.363098513232 5.20204020947 134 124 115 0.904985007494 194 11382
9713 0.180887254262 0.535485648047 0.0979142959351 247 247 245 1.17941181115 194 12329 1 5923
9726 1.71028796468 1.01848545004 2.59523719148 109 99 87 2.14597595476 194 12252
9741 2.58276155293 1.22984908463 1.65702711237 112 102 93 0.550138284728 194 7237
9743 2.85920906001 1.3098314231 1.31134743421 111 99 90 1.25073194588 194 9989
9759 2.59494509282 1.53377736834 0.425326003994 135 125 116 0.711537251677 194 2574
9760 2.24262260568 1.54660318454 0.475403548037 113 106 96 1.24742554843 194 7692
9770 2.59754153244 1.63772881512 -0.00266874553602 83 74 65 0.643635829059 194 7659
9799 2.25825401991 1.81128886478 -0.553281464334 76 66 57 1.44414009428 194 10397
9808 2.11604339859 1.85099901115 -0.675289415382 87 78 71 0.972385613343 194 3643
9837 5.77511397008 -1.19887405282 8.02622074868 3 9 0 1.93861556495 40 6360
9839 5.73622901343 -1.20178933165 8.05484766014 26 32 22 1.50575584176 40 6358
9848 2.54641845826 -0.976540228231 8.06648513327 73 82 57 0.687557704682 1 6234
9887 3.06967151863 1.00118358482 2.37373818 204 203 183 1.19891815406 194 9853
9888 2.84221284789 1.04729808892 2.32201157706 115 105 96 1.44404565275 194 12227
9895 3.34567624382 1.23525400299 1.47609010591 136 128 119 1.98909837273 194 11415
9992 -0.055112319482 0.55074944881 0.720802016546 75 73 56 1.64946931622 194 13358
10008 -0.389994179037 1.36750032889 1.24994322863 157 150 95 1.85636782226 194 13308
10010 2.49369576251 1.54833721863 0.409569768589 105 96 87 1.12291611968 194 7600
10016 2.32519877737 1.70138386792 -0.160889069459 122 112 102 0.765119478216 194 11612
10055 3.06687390909 0.989196451952 2.43335034239 118 109 99 2.0623450117 194 13045
10100 2.73517113556 -1.2858665991 8.07791034689 13 16 9 1.64248937287 1 10560
10155 2.19073247747 -0.510492239589 8.76344081794 9 11 5 1.77449853319 1 10655
10166 1.95268448658 -1.01743224012 8.38164075524 9 16 0 0.910529345881 1 6247
10169 2.5175618666 -0.838589052755 8.24464876031 3 6 0 1.30449413063 1 2686
10174 2.5314314257 -0.661629392624 8.21569323767 51 59 34 1.23096468385 1 6362
10185 3.03561840889 0.40135067497 4.84444946576 105 98 90 1.03283682853 194 9665
10188 3.69628836109 0.653880413812 3.79607345239 123 112 106 0.80409781012 194 11307
10195 4.03313053672 0.776077509402 3.23977870891 85 78 70 0.990287062633 194 6449
10207 -0.126011744927 0.331462935313 1.35343017477 12 13 8 0.602243914071 194 7685
10210 2.97964199775 0.88722789652 2.88891486442 206 206 190 0.544264391828 194 6834
10211 3.05747758473 0.893920245458 2.8436742345 106 97 89 0.572081964312 194 6825
